Smiles,pChEMBL Value
O=C(NCCCCN1CCN(c2cc(C(F)(F)F)nc3ccccc23)CC1)c1cn2ccccc2n1,4.87
CCc1cc(Cl)c(OC)c(N2CCN(C[C@@H](O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1,4.87
c1ccc(CN2CCC(NCc3csc(-c4ccccc4)n3)CC2)cc1,4.87
CN(C)C(=O)N[C@H]1CC[C@@H](CCN2CCc3ccccc3C2)CC1,4.87
CCCC(CCC)NC(=O)c1cc2ccccc2[nH]1,4.87
CCCCNC(=O)c1cc2ccccc2[nH]1,4.87
COc1ccccc1N(C(C)=O)C1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,4.88
CCc1cc(Cl)c(OC)c(N2CCN(CC(O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1,4.88
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,4.88
CCCC[C@H](NC(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1C[C@@H](N)C[C@H]1C(N)=O,4.89
COc1cc(CCNC[C@H](O)c2ccc(O)c3c2OCC(=O)N3)ccc1OCCCc1ccccc1,4.89
COc1ccc(OCCN2CCN(C(=O)c3cc4cccc(Cl)c4[nH]3)CC2)cc1,4.89
Cc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1C,4.89
COc1ccc(N2CCN(Cc3c(C)nc4cc(C)ncn34)CC2)cc1,4.89
CCCN(CCC)C1CCC(=C(C#C[Si](C)(C)C)C#C[Si](C)(C)C)CC1,4.89
COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,4.89
Cc1cccn2ncc(CN3CCN(c4ccc(Cl)cc4)CC3)c12,4.89
N#CC(C#N)=Cc1[nH]ccc1CN1CCN(c2ccccc2)CC1,4.89
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,4.89
N#CC(C#N)=Cc1ccn(C2CCN(Cc3ccccc3)CC2)c1,4.89
Clc1ccc(N2CCN(Cc3ccc4ccnn4c3)CC2)cc1,4.89
CCCN1CCC(N2C(=O)C(=O)c3ccccc32)CC1,4.89
Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(-c2nnco2)cc1,4.9
COc1ccccc1N1CCC2(CCN(CCCSc3nnc(C4CCCCC4)n3C)CC2)CC1,4.9
Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(C(N)=O)cc1,4.9
Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccncc1,4.9
Cc1ncoc1-c1nnc(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)n1C,4.9
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3cccnc3)c3ccccc32)CC1,4.9
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,4.9
CCCN1CCO[C@@H]2c3cc4c(cc3OC[C@H]21)CCO4,4.9
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,4.91
COc1ccccc1N1CCC2(CCN(CCCSc3nnc(-c4ccc(N(C)C)cc4)n3C)CC2)CC1,4.92
O=C(NCCCCN1CCN(c2cccc(Cl)c2)CC1)c1ccc(-c2ccsc2)cc1,4.92
O=C(NCCCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc2ccccc2c1,4.92
COc1cc2c(cc1OC)CN(/C=N/c1ccc3c(c1)C(OC(C)=O)CC3)CC2,4.92
CCN(CC)[C@@H]1[C@@H]2[C@@H](CN(Cc3ccccc3)[C@H]2c2ccccn2)[C@H]1CO,4.92
CCN(CC)[C@@H]1[C@@H](CO)[C@H]2CN(Cc3ccccc3)[C@H](c3ccccc3)[C@H]21,4.92
Fc1ccc(N2CCN(Cc3cn4nc(Cl)ccc4n3)CC2)cc1,4.92
Clc1ccc(N2CCN(Cc3cn4nc(Cl)ccc4n3)CC2)cc1,4.92
Cc1cccn2ncc(CN3CCN(c4ccc(Cl)cc4)CC3)c12,4.92
Cc1cccc(NC(=O)CCN2CCN(c3ccccn3)CC2)c1,4.92
Cc1cnc2c(c1)[C@@H]1c3cc(O)c(O)cc3CC[C@H]1NC2,4.92
CCCN1CCC(N2C(=O)C(=O)c3ccccc32)CC1,4.92
C#CC(C#C)=C1CCC(N(CCC)CCC)CC1,4.92
CCCN(CCC)C1CCn2ncc(Cl)c2C1,4.92
CC(C)NCC(O)c1ccc(O)c(O)c1,4.92
C#CC1=CCC(N(CCC)CCC)CC1,4.92
N[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,4.92
Cc1cccc(NC(=O)CCN2CCN(c3ncccn3)CC2)c1,4.93
CCc1cc(Cl)c(OC)c(N2CCN(CC(O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1,4.94
OC[C@H]1O[C@H](Oc2ccc(CC3NCCc4cc(O)c(O)cc43)cc2)[C@H](O)[C@H](O)[C@H]1O,4.94
Cl.NCCc1ccc(O)c(O)c1,4.94
N#Cc1ccc2c(c1)CNCC2,4.94
COc1ccc(-c2c(=O)n(CCCCN3CCCC(c4c[nH]c5ccc(OC)cc45)C3)c(=O)n3ccccc23)cc1,4.95
C[C@H]1CO[C@H](c2ccc(N)nc2)CN1CC1CC1CNC(=O)c1cc2ccccc2[nH]1,4.95
CN1C(=O)c2ccccc2[S]([O-])c2ccc(C(=O)NCc3ccccn3)cc21,4.95
O=C(CCCCCCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,4.96
COc1ccccc1N1CCC2(CCN(CCCSc3nnc(-c4ccccc4)n3C)CC2)CC1,4.96
COc1ccccc1N1CCC2(CCN(CCCSc3nnc(-c4ccccc4)n3C)CC2)CC1,4.96
COc1cc2c(cc1OC)CN(/C=N/c1ccc3c(c1)C(OC(C)=O)CCC3)CC2,4.96
CCCN(CCC)C1CCC(=C(C#C[Si](C)(C)C)C#C[Si](C)(C)C)CC1,4.96
Cl.c1ccc(C2=NC[C@H](CN3CCN(c4ccccc4)CC3)N2)cc1,4.96
Cc1cc2nc(C)c(CN3CCN(c4ccccc4)CC3)n2c(C)n1,4.96
N#CC(C#N)=Cc1cccn1C1CCN(Cc2ccccc2)CC1,4.96
O=C(CCCCCCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,4.97
CCc1cc(Cl)c(OC)c(N2CCN(CC(F)CCNC(=O)c3cc4ccccc4o3)CC2)c1,4.97
CCc1cc(Cl)c(OC)c(N2CCN(C[C@H](O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1,4.97
CCCN1CCC(n2cnc3ccccc32)CC1,4.97
N#CC(C#N)=Cc1cc(CN2CCN(c3ccc(Cl)cc3)CC2)c[nH]1,4.99
CN1CCc2cc(O)c(O)c3c2C1Cc1ccccc1-3,4.99
CN1CCc2cc(O)c(O)c3c2C1Cc1ccccc1-3,4.99
COc1ccccc1N1CCN(CCCCNC(=O)c2cccc(-c3cn(Cc4ccc(-c5ccc(Cn6cc(-c7cccc(C(=O)NCCCCN8CCN(c9ccccc9OC)CC8)c7)nn6)cc5)cc4)nn3)c2)CC1,5
Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(-n2cnnc2)cc1,5
Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(C(N)=O)cc1,5
Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(C#N)cc1,5
CCCN1CCO[C@@H]2c3cc(OCCCCOc4ccc5c(c4)NC(=O)CC5)ccc3OC[C@H]21,5
O=C(NCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(C#Cc2ccccc2)cc1,5
Cc1ncoc1-c1nnc(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3F)C2)n1C,5
CC1(c2ccc(F)cc2)NC(=O)N(CC(O)CN2CCN(C(=O)c3ccccc3)CC2)C1=O,5
Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cnccn1,5
COc1c(Cl)cccc1N1CCN(CCCCNC(=O)c2cnc3ccccc3c2)CC1,5
Cl.O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1cccc2[nH]cnc12,5
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2cc(Br)ccc2o1,5
Clc1ccc2c(c1)C(N1CCN(Cc3ccccc3)CC1)=Nc1cccnc1N2,5
COc1ccc(OCCN2CCN(C(=O)c3cc4cccc(C)c4[nH]3)CC2)cc1,5
COc1cc2ccccc2cc1C(=O)OCC1CCN(Cc2ccccc2)C1,5
CN1CCC2(CC1)OC(C)(c1ccccc1)CC2=O.O=C(O)/C=C/C(=O)O,5
C(#Cc1cccn1C1CCN(Cc2ccccc2)CC1)c1ccccc1,5
Cl.c1ccc(C2=NC[C@H](CN3CCN(c4ccccc4)CC3)N2)cc1,5
Cl.c1ccc(C2=NC[C@H](CN3CCN(c4ccccc4)CC3)N2)cc1,5
Cc1cc2nc(C)c(CN3CCN(c4ccccn4)CC3)n2c(C)n1,5
c1ccc(C2=NC[C@H](N3CCN(c4ccccc4)CC3)CCN2)cc1,5
Fc1ccc(N2CCN(Cc3cn4nc(Cl)ccc4n3)CC2)cc1,5
Nc1nc2cc3c(cc2s1)CCN(C(=O)c1ccccc1)CC3,5
CN1C2CCC1CC1(C2)OC=C(c2ccccc2)C1=O.Cl,5
CCN(CC)CCC1(C)OC=C(c2ccccc2)C1=O.Cl,5
Nc1nc2cc3c(cc2s1)CCN(Cc1ncon1)CC3,5
c1ccc(CCN[C@H]2C3C4CC5C6C4CC3C6C52)nc1,5
Cl.O=C1C(c2ccccc2)=COC12CCNCC2,5
CN(C)CCC1(c2ccccc2)OC=CC1=O.Cl,5
Nc1nc2cc3c(cc2s1)CCN(CCO)CC3,5
CCCN(CCC)[C@H]1CCn2nccc2C1,5
Fc1cccc(CCCN2CCCC2)c1,5
Cn1c(SCCCN2CCC3(CC2)CCN(c2ccc(F)cc2)CC3)nnc1-c1ccccc1,5.01
Cn1c(SCCCN2CCC3(CC2)CCN(c2ccc(F)cc2)CC3)nnc1-c1ccccc1,5.01
CCOCCOCc1ccc(N2CCN(CCCCNC(=O)c3ccccc3)CC2)c(OC)c1,5.01
O=C1NCCc2ccc(OCCCCN3CCCN(c4cccc(Cl)c4Cl)CC3)cc21,5.01
C(=C/c1cc(CCCCN2CCN(c3ccccc3)CC2)on1)\c1ccccc1.Cl,5.01
O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc(F)cc2)CC1,5.01
CCCN(CCC)CCCCNC(=O)c1ccc(-c2ccccc2)cc1,5.01
c1cnc(N2CCN(Cc3cccc4c3Cc3ccccc3-4)CC2)nc1,5.01
COc1ccc(OC)c2c1C[C@H]1c3cc4c(cc3CCN1C2)OCO4,5.01
c1ccc(CN2CCC(n3cccc3)CC2)cc1,5.01
Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc(-c6cc(C)nn6C)cc5CC4)n3C)cccc2n1,5.02
N#Cc1ccc2c(c1)CCN(C[C@@H]1C[C@H]1CNC(=O)c1ccnc3ccccc13)C2,5.02
Cc1ncc2nccn2c1-c1ccc(Oc2nccc3occc23)cc1C(F)(F)F,5.02
COc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4n3C)CC2)cc1,5.02
O=Cc1cccc2c(CN3CCN(c4ccc(Cl)cc4)CC3)cnn12,5.02
CN(C)CCC1CC2c3ccccc3Cc3ccccc3N2O1,5.02
Oc1cc2c(cc1O)[C@@H](c1ccccc1)CNCC2,5.02
Oc1cc2c(cc1O)[C@@H](c1ccccc1)CNCC2,5.02
COc1ccccc1N1CCC2(CCN(CCCCSc3nnc(-c4ccccc4)n3C)CC2)CC1,5.03
CCCN1CCO[C@@H]2c3cc(OCCCCNC(=O)c4cc5ccccc5o4)ccc3OC[C@H]21,5.03
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccc(Cl)cc3)c3ccccc32)CC1,5.03
C[C@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,5.03
CCn1cncc1-c1c[nH]c2ccc(Cl)c(F)c12,5.03
Oc1ccc2c(c1)CCN2,5.03
CCCN1CCO[C@@H]2c3cc(OCCCCNC(=O)c4ccc5scnc5c4)ccc3OC[C@H]21,5.04
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,5.04
COc1ccc(N2CCN(Cc3c(C)nc4cc(C)ncn34)CC2)cc1,5.04
O=Cc1cccc2c(CN3CCN(c4ccc(Cl)cc4)CC3)cnn12,5.04
Cc1cc2c(nc1C)CN[C@@H]1CCc3cc(O)c(O)cc3[C@@H]21,5.04
OC1(c2ccc(Cl)cc2)CCNCC1,5.04
OC1(c2ccc(Cl)cc2)CCNCC1,5.04
NCCCC[C@H](NC(=O)[C@H](Cc1ccc(F)c(F)c1)NC(=O)[C@@H]1CCCN1C(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(N)=O,5.05
COc1ccc(CNC(=O)c2ccc3c(c2)N(Cc2ccccc2)C(=O)c2ccccc2[S]3[O-])cc1,5.05
CCCCCCCCCC(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,5.05
CCCCCCCCCC(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,5.05
COc1ccccc1N1CCC2(CCN(CCSc3nnc(-c4ccccc4)n3C)CC2)CC1,5.05
COc1ccc(C(=O)N2CCN(CCOc3ccccc3OC)CC2)cc1,5.05
COc1cc2c(cc1OC)C1Cc3c(cc(O)c(OC)c3OC)CN1CC2,5.05
COc1ccc(OCCN2CCN(C(=O)c3ccc(Cl)cc3)CC2)cc1,5.05
N#CC(C#N)=Cc1[nH]ccc1CN1CCN(c2ccc(Cl)cc2)CC1,5.05
Oc1cc(CN2CCN(c3ccc4c(c3)OCCO4)CC2)ccc1F,5.05
COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@H](C2)N(C)CC3,5.05
COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@H](C2)N(C)CC3,5.05
O=C1COc2c(N3CCCNCC3)ccc(O)c2N1,5.05
COc1cc(CCNC[C@@H](O)c2ccc(O)c3c2OCC(=O)N3)ccc1OCCCc1ccccc1,5.06
FC(F)(F)c1cc(Oc2nccc3ccsc23)ccc1-c1cccc2nccn12,5.06
C[C@H]1CN(CC(=O)N2CCc3ccccc32)C[C@@H](C)N1Cc1ccc(Cl)cc1,5.06
Cl.O=C1CC2(CCCN(Cc3ccccc3)C2)OC=C1c1ccc(F)cc1,5.06
CCCN(CCC)CCCCNC(=O)c1ccc(-c2ccccc2)cc1,5.06
c1ccc(CN2CCC(NCc3coc(-c4ccccc4)n3)CC2)cc1,5.06
Cl.Oc1cc2c(cc1O)C(c1ccccc1)CNCC2,5.06
CCn1cncc1-c1c[nH]c2ccc(C(F)(F)F)cc12,5.06
O=C(NCCCCN1CCN(c2ccccc2)CC1)c1ccc(-c2ccsc2)cc1,5.07
Cc1cc2nc(C)c(CN3CCN(c4ccccc4)CC3)n2c(C)n1,5.07
Ic1cccn1C1CCN(Cc2ccccc2)CC1,5.07
c1ccc(CN2CCC(n3cccc3)CC2)cc1,5.07
CCCN(CCC)C1CCn2nccc2C1,5.07
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCn2ncc(C=O)c2C1,5.08
COc1ccccc1N1CCN(Cc2cn(CCOCCOCCOCCF)nn2)CC1,5.08
C[C@H]1CO[C@@H](c2ccc(N)nc2)CN1CC1CC1CCNC(=O)c1cc2ccccc2[nH]1,5.08
COc1ccc(Br)cc1-c1nc(CNC2CCN(Cc3ccccc3)C2)co1,5.08
COc1ccc(C2=CC(=O)C3(CCN(CCc4ccccc4)CC3)O2)cc1.Cl,5.08
Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,5.08
O=C(CCCN1CCN(c2ccc(Cl)cc2)CC1)c1nc2ccccc2s1,5.08
COCOc1ccc2c(c1OCOC)-c1cccc3c1[C@@H](C2)N(C)CC3,5.08
COCOc1ccc2c(c1OCOC)-c1cccc3c1[C@@H](C2)N(C)CC3,5.08
C(#Cc1cccn1C1CCN(Cc2ccccc2)CC1)c1ccccc1,5.08
Cc1cccc(NC(=O)CN2CCN(c3ncccn3)CC2)c1,5.08
CCCN(CCC)c1ccc(C2CN(CCC)[C@@H](C)CO2)cn1,5.08
O=C1COc2c(N3CCNCC3)ccc(O)c2N1,5.08
CCCCN1CCc2cc(C#N)ccc2C1,5.08
NCCCCCCn1cc(CCCCN2CCC(c3ccc(-c4cc(C(=O)O)cc5cc(-c6ccc(C(F)(F)F)cc6)ccc45)cc3)CC2)nn1,5.09
CCCCSC1=CCc2ccc(/N=C/N3CCc4cc(OC)c(OC)cc4C3)cc21,5.09
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccc(F)cc3)C2)n1C,5.09
O=c1oc2ccccc2n1CCN1CCN(Cc2ccc(Cl)cc2)CC1,5.09
Clc1ccc(N2CCN(Cc3cn4nc(Cl)ccc4n3)CC2)cc1,5.09
CCCC[C@H](NC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(F)c(F)c1)C(=O)N[C@@H](CCCCN)C(N)=O,5.1
COc1cc(/C=C/C(=O)Oc2c(OC)ccc3c2CN2CCc4cc5c(cc4C2C3)OCO5)ccc1OC(C)=O,5.1
Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1C1CCCCC1,5.1
CN1CCN(c2ccc3nc(CN4CCN(c5ccc(Cl)c(Cl)c5)CC4)cn3n2)CC1,5.1
Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1nccs1,5.1
O=C(NC1CCN(Cc2ccccc2)C1)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1,5.1
Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccsc1,5.1
COc1cc2ccccc2cc1OC(=O)CC1CCN(Cc2ccccc2)CC1,5.1
COC(=O)c1ccc(-c2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,5.1
c1ccc(CN2CC[C@@H](CNCc3csc(-c4ccccc4)n3)C2)cc1,5.1
c1ccc(CN2CC[C@@H](CNCc3csc(-c4ccccc4)n3)C2)cc1,5.1
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCCN(Cc2ccccc2)C1,5.1
CN(C)Cc1cccc(CN/C=C2/C(=O)NC(=O)c3ccccc32)c1,5.1
N#Cc1ccc2[nH]c(CN3CCN(c4ccc(Cl)cc4)CC3)cc2c1,5.1
CC(=O)N[C@H]1c2cccc3c2-c2c1ccc1c2[C@@H](C3)N(C)CC1,5.1
Nc1nc2cc3c(cc2s1)CCN(Cc1ccccn1)CC3,5.1
CCCN1CCO[C@@H]2c3cc(C(=O)NC)ccc3CC[C@H]21,5.1
Br.Oc1cc2c(c(Cl)c1O)CCNCC2c1ccccc1,5.1
Oc1cc2c(c(Cl)c1O)CCNC[C@@H]2c1ccccc1,5.1
N#Cc1c[nH]c(CN2CCN(c3ccccc3)CC2)c1,5.1
NCCc1ccc(O)c(O)c1,5.1
O=C(CCCCCCCCCCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,5.11
O=C(CCCCCCCCCCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,5.11
COc1c(C(=O)N[C@@H]2CCN(Cc3ccccc3)C2)cc(C#Cc2ccccc2)c2ccccc12,5.11
CN1CCN(c2ccc3nc(CN4CCN(c5ccc(Cl)c(Cl)c5)CC4)cn3n2)CC1,5.11
C[C@H]1CO[C@H](c2ccc(N)nc2)CN1CC1CC1CNC(=O)c1cc2ccccc2[nH]1,5.11
COc1ccc(OCCN2CCN(C(=O)c3cc4cc(OC)ccc4[nH]3)CC2)cc1,5.11
COc1ccccc1N1CCN(Cc2cn(CCOCCOCCF)nn2)CC1,5.11
COc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4o3)CC2)cc1,5.11
COc1ccc(OCCN2CCN(C(=O)c3cc4ccncc4[nH]3)CC2)cc1,5.11
O[C@@H](COC[C@@H]1CCCO1)CN1CCN(c2ccccc2F)CC1,5.11
Cc1ccc(C2CCN(CC(=O)Nc3cccc(C)c3)CC2)cc1,5.11
N#CC(C#N)=Cc1cccn1C1CCN(Cc2ccccc2)CC1,5.11
Cc1cccc(NC(=O)CN2CCC(c3ccccc3)CC2)c1,5.11
CN(C)C(=O)CN1CCc2cc3nc(N)sc3cc2CC1,5.11
Cc1nc(C(=O)O)ccc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,5.12
Cn1c(SCCCN2CCC3(CC2)CCN(c2cccc(Cl)c2Cl)CC3)nnc1-c1ccccc1,5.12
FC(F)(F)c1cc(Oc2nccc3occc23)ccc1-c1cccc2nccn12,5.12
COc1ccc(NCCN2CCN(Cc3cc4ccccc4[nH]3)CC2)cc1,5.12
Cl.O=C1C=C(c2ccco2)OC2(CCN(CCc3ccccc3)CC2)C1,5.12
N#Cc1ccc2[nH]c(CN3CCN(c4ccc(Cl)cc4)CC3)cc2c1,5.12
Fc1ccc(CN2CCN(c3ccc4c(c3)OCCO4)CC2)cc1,5.12
Clc1ccc(N2CCN(Cc3cnn4c(I)cccc34)CC2)cc1,5.12
Cc1cccc(NC(=O)CCN2CCC(c3ccccn3)CC2)c1,5.12
Cl.O=C1C(c2ccccc2)=COC12CCN(Cc1ccco1)CC2,5.12
CCCN1CCC(c2cccc(S(C)(=O)=O)c2)CC1,5.12
CCN(CC)C(=S)SSC(=S)N(CC)CC,5.12
Nc1nc2cc3c(cc2s1)CCNCC3,5.12
CCCN1CCc2cccc3c2C1Cc1cccc(OCCCn2cc(CCN4CCN(c5ccccc5OC)CC4)nn2)c1-3,5.13
Cc1ccc(NC(=O)C(C)C)cc1C1CCN(Cc2ccc(Oc3ccc(F)c(F)c3)cc2)CC1,5.13
O=C(NCCC(CF)N1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,5.13
COc1cccc(OCCN2CCN(C(=O)c3cc4cnccc4[nH]3)CC2)c1,5.13
OC[C@H]1[C@H]2CN(Cc3ccccc3)[C@H](c3ccccc3)[C@H]2[C@@H]1N1CCCC1,5.13
CN1C(=O)C(N2CCN(Cc3ccc(Cl)cc3)CC2)CCc2ccccc21,5.13
COc1cccc(C(=O)NCCN2CCN(c3ccc(C)cc3)CC2)c1,5.13
N#CC(C#N)=Cc1cc(CN2CCN(c3ccc(Cl)cc3)CC2)c[nH]1,5.13
COc1ccc2c(c1)CCN(C)C2Cc1ccccc1C,5.13
CCCCn1cc(CCCOc2ccc(C(=O)NCCCCN(CCC)CCc3ccc(O)c4[nH]c(=O)ccc34)cc2OC)nn1,5.14
O=S(=O)(NCCCN1CCN(c2noc3ccccc23)CC1)c1ccc2ccccc2c1,5.14
CCCN(CCC)C1CCC(=C(C#Cc2ccccc2)C#Cc2ccccc2)CC1,5.14
O=C1C[C@H](CN2CCN(c3ccccc3)CC2)N=C(c2ccccc2)N1,5.14
Cl.O=C1C=C(c2ccccc2)OC12CCN(CCc1ccccc1)CC2,5.14
Oc1cccc(C2CNCCO2)c1,5.14
CN(C(=O)/C=C/c1ccccc1)C1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,5.15
COc1ccc(OCCN2CCN(C(=O)c3cc4c(Cl)cccc4[nH]3)CC2)cc1,5.15
COc1ccc2c(c1)c(-c1cnc(N)[nH]1)cn2S(=O)(=O)c1cccc(F)c1.Cl,5.15
Cc1cccc(NC(=O)CCN2CCN(c3ccccn3)CC2)c1,5.15
CN1CCN2c3ccccc3Cc3ccccc3C2C1,5.15
CN1CCN2c3ccccc3Cc3ccccc3C2C1,5.15
CCn1cncc1-c1c[nH]c2ccc(I)c(F)c12,5.15
C[C@H]1CO[C@H](c2ccc(N)nc2)CN1,5.15
NCCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(N)=O,5.16
Cc1cccc(N2CCN(CCCC(=O)NCc3nc4ccccc4c(=O)n3-c3ccccc3)CC2)c1C,5.16
O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc3c(c2)OCO3)CC1,5.16
COc1c(C(=O)NCCN2CCN(c3ccccc3)CC2)ccc2ccccc12,5.16
OC[C@H]1[C@H]2CN(Cc3ccccc3)[C@H](c3ccccc3)[C@H]2[C@@H]1N1CCCCC1,5.16
COC[C@@H](C)N1CCN(c2cccc(F)c2C#N)CC1,5.16
CCCN(CCC)[C@H]1CCn2c(C=O)ccc2C1,5.16
CCCN(CCC)[C@H]1CCn2c(C=O)ccc2C1,5.16
Oc1ccc(N2CCNCC2)c2c1OCCO2,5.16
CCCN1CCO[C@@H]2c3cc(OCCCCNC(=O)c4ccc5c(c4)Cc4ccccc4-5)ccc3OC[C@H]21,5.17
CC1(c2ccc(F)cc2)NC(=O)N(CC(O)CN2CCN(c3ccc(F)cc3F)CC2)C1=O,5.17
C[C@H]1CN(Cc2ccc(Cl)cc2)[C@H](C)CN1CC(=O)N1CCc2ccccc21,5.17
COc1ccc(-c2nc(CN(C)C[C@@H]3Cc4ccccc4O3)c(C)o2)cc1C,5.17
COc1ccc(C(=O)N2CCN(CCOc3cccc(OC)c3)CC2)cc1,5.17
CN(C)CC1=CC2=CN(S(=O)(=O)c3ccccc3)C3=CC=CC(O1)C23,5.17
Clc1ccc(Cn2c(SCc3ccccc3)nc3ccccc32)cc1,5.17
Oc1cc2c(cc1O)[C@@H]1c3ccccc3CN[C@H]1CO2,5.17
CCN(CC)CCCOc1ccc(-c2nc3ccccc3n2C/C=C/Cn2c(-c3ccccc3)nc3ccccc32)cc1,5.18
O=C(CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)NCc1nc2cc(F)ccc2c(=O)n1-c1ccccc1,5.18
CN1CCc2cccc3c2[C@H]1Cc1ccc(OCCCNC(=O)CCCCCNC(=O)OC(C)(C)C)c(O)c1-3,5.18
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,5.18
Cc1nc2n(c(=O)c1CCN1CCN(c3ncnc4sccc34)CC1)CCCC2O,5.18
COc1ccc(Br)cc1-c1nc(CNC2CCN(Cc3ccccc3)C2)co1,5.18
Oc1ccc(Br)cc1-c1nc(CN2CCN(c3ccccc3)CC2)co1,5.18
C#Cc1cccn1C1CCN(Cc2ccccc2)CC1,5.18
